training_datetime,dayname,month,year,nickname,employee_names,company,trainer,short_type,bgn_per_hour,concat_emp_company,total_per_emp,trainings_left,returns_or_not,flags,phone,pvt_email,work_email,scheduled_date,type,emp_names_input,is_valid
23-Dec-2020 16:00:00,Wednesday,December,2020,PRHETRES,Presa Chetrafilski,NEXATECH,Иван Тодоров,Онлайн,40.0,PRHETRES|NEXATECH,1,,only one session,,,presa.chetrafilski@abv.bg,presa.chetrafilski@abv.bg,21-Dec-2020,NexaTech | Online leadership training | Онлайн тренинг за лидери,| Преса|Четрафилски |,1.0
20-Oct-2022 09:30:00,Thursday,October,2022,DUELEBEL,Duda Belezhkova,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,DUELEBEL|SWIFT SYSTEMS,21,,more then one session,,885921292,duda.belezhkova@abv.bg,d.belezhkova@swift.systems.com,14-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Дуда|Бележкова|,1.0
20-Oct-2022 11:00:00,Thursday,October,2022,ILENTMEN,Iliyan Menteshev,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,ILENTMEN|SWIFT SYSTEMS,16,,more then one session,,882112812,iliyan.menteshev@abv.bg,i.menteshev@swift.systems.com,14-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Илиян|Ментешев|,1.0
20-Oct-2022 12:30:00,Thursday,October,2022,PEANGMAN,Peo Mangafova,NOVEX,Теодора Йорданова,На живо,50.0,PEANGMAN|NOVEX,3,9.0,more then one session,,359899125183,peo.mangafova@yahoo.com,p.mangafova@novex.com,06-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Пео|Мангъфова|,1.0
20-Oct-2022 13:00:00,Thursday,October,2022,HERUSKRU,Hektor Krushovska,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,HERUSKRU|SWIFT SYSTEMS,26,,more then one session,,883528082,xektor.krushovska@mail.bg,x.krushovska@swift.systems.com,15-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Хектор|Крушовска|,1.0
20-Oct-2022 13:00:00,Thursday,October,2022,ZHLATKLA,Zhelyazka Klatikrushev,WISEWAY,Димитър Георгиев,На живо,50.0,ZHLATKLA|WISEWAY,4,2.0,more then one session,,885985521,zhelyazka.klatikrushev@abv.bg,z.klatikrushev@wiseway.com,18-Oct-2022,WiseWay | Leadership training in person | Тренинг за лидери на живо,|Желязка|Клатикрушев|,1.0
20-Oct-2022 13:45:00,Thursday,October,2022,LORUSXXX,Lozanka Krushovska,TEST,Михаил Димитров,На живо,0.0,LORUSXXX|TEST,2,,more then one session,"2,3,4,",,,,13-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Лозанка|Крушовска|,0.0
20-Oct-2022 14:00:00,Thursday,October,2022,DIASOIVI,Divil Vasova,SWIFT SYSTEMS,Любомира Иванова,Онлайн,50.0,DIASOIVI|SWIFT SYSTEMS,4,,more then one session,,811385288,divil.vasova@mail.bg,divil.vasova@mail.bg,18-Oct-2022,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Дивил|Васовa|,1.0
20-Oct-2022 16:00:00,Thursday,October,2022,ANIRAMIR,Angela Miranda,SWIFT SYSTEMS,Валентинка Петкова,На живо,50.0,ANIRAMIR|SWIFT SYSTEMS,40,,more then one session,,882222093,angela.miranda@yahoo.co.uk,a.miranda@swift.systems.com,11-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Angela|Miranda|,1.0
20-Oct-2022 16:00:00,Thursday,October,2022,DIAMPXXX,Dida Vampirska,TEST,Михаил Димитров,Онлайн,0.0,DIAMPXXX|TEST,1,,only one session,"2,3,4,",,,,13-Oct-2022,Test: Онлайн тренинг за лидери | Online leadership training,|Дида|Вампирска|,0.0
20-Oct-2022 16:00:00,Thursday,October,2022,PEOLIKOL,Petriyka Kolichkov,SWIFT SYSTEMS,Теодора Йорданова,На живо,50.0,PEOLIKOL|SWIFT SYSTEMS,17,,more then one session,,812522591,petrijka.kolichkov@yahoo.com,p.kolichkov@swift.systems.com,17-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Петрийка|Количков|,1.0
20-Oct-2022 17:00:00,Thursday,October,2022,CHOKOKOK,Chudomir Kokoshkova,BLUENOVA,Теодора Йорданова,На живо,40.0,CHOKOKOK|BLUENOVA,27,,more then one session,,883555582,chudomir.kokoshkova@yahoo.com,c.kokoshkova@bluenova.com,30-Sep-2022,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Чудомир|Кокошкова|,1.0
20-Oct-2022 18:00:00,Thursday,October,2022,KEOKOETI,Keti Dokova,MODERNTECH,София Димитрова,Онлайн,40.0,KEOKOETI|MODERNTECH,14,,more then one session,"2,",893122212,keti.dokova@abv.bg,,13-Oct-2022,ModernTech: Онлайн тренинг за лидери | Online leadership training,|Кети|Докова|,1.0
20-Oct-2022 19:00:00,Thursday,October,2022,ISELLBEL,Isla Bell,WISEWAY,Теодора Йорданова,На живо,50.0,ISELLBEL|WISEWAY,17,-11.0,more then one session,"9,",895800121,isla.bell@yahoo.co.uk,i.bell@wiseway.com,11-Oct-2022,WiseWay | Leadership training in person | Тренинг за лидери на живо,|Isla|Bell|,1.0
21-Oct-2022 09:00:00,Friday,October,2022,JAIMEJIM,Jaylen Jimenez,BLUENOVA,Радослав Иванов,Онлайн,40.0,JAIMEJIM|BLUENOVA,6,,more then one session,,359892110510,jaylen.jimenez@yahoo.co.uk,j.jimenez@bluenova.com,17-Oct-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Jaylen|Jimenez|,1.0
21-Oct-2022 10:00:00,Friday,October,2022,DILYNIYA,Diya Flynn,NOVEX,Калина Петрова,Онлайн,50.0,DILYNIYA|NOVEX,5,7.0,more then one session,,359899908252,diya.flynn@msn.com,diya.flynn@msn.com,17-Oct-2022,Novex: Онлайн тренинг за лидери|Online leadership training,|Diya|Flynn|,1.0
21-Oct-2022 12:00:00,Friday,October,2022,AGOLIKOL,Aglay Kolichkov,NOVEX,Веселин Стефанов,На живо,50.0,AGOLIKOL|NOVEX,9,3.0,more then one session,,898201220,aglaj.kolichkov@mail.bg,a.kolichkov@novex.com,03-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Аглай|Количков|,1.0
21-Oct-2022 12:00:00,Friday,October,2022,YAYORKAO,Yasen Kyorov,NOVEX,Михаил Димитров,На живо,50.0,YAYORKAO|NOVEX,12,0.0,more then one session,"9,",359882121321,yasen.kaorov@abv.bg,y.kaorov@novex.com,14-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Ясен|Кьоров|,1.0
21-Oct-2022 13:00:00,Friday,October,2022,INCCUMCC,India Mccullough,INDIGO,Веселин Стефанов,Онлайн,50.0,INCCUMCC|INDIGO,38,-29.0,more then one session,"9,",353811259302,india.mccullough@yandex.ru,i.mccullough@indigo.com,28-Sep-2022,iNdigo | Nexern | Conzap: Онлайн тренинг за лидери | Online leadership training,|India|Mccullough|,1.0
21-Oct-2022 14:00:00,Friday,October,2022,DUILLGIL,Dustin Gill,BLUENOVA,Любомира Иванова,Онлайн,40.0,DUILLGIL|BLUENOVA,6,,more then one session,,359885508202,dustin.gill@yandex.ru,d.gill@bluenova.com,18-Oct-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Dustin|Gill|,1.0
21-Oct-2022 14:30:00,Friday,October,2022,NIUKUXXX,Nigrita Kukurigov,TEST,Михаил Димитров,На живо,0.0,NIUKUXXX|TEST,5,,more then one session,"2,3,4,",,,,17-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Нигрита|Кукуригов|,0.0
21-Oct-2022 15:30:00,Friday,October,2022,GEARAPAR,Georgi Parashkevov,SWIFT SYSTEMS,Димитър Георгиев,Онлайн,50.0,GEARAPAR|SWIFT SYSTEMS,47,,more then one session,,888811192,georgi.parashkevov@mail.bg,g.parashkevov@swift.systems.com,17-Oct-2022,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Георги|Парашкевов|,1.0
21-Oct-2022 15:45:00,Friday,October,2022,TROCHXXX,Trendafila Tocheva-Klopova,TEST,Михаил Димитров,На живо,0.0,TROCHXXX|TEST,1,,only one session,"2,3,4,",,,,13-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Трендафила|Точева-Клопова|,0.0
21-Oct-2022 16:00:00,Friday,October,2022,MAHESSHE,Maltina Shestakova,NOVEX,Калина Петрова,На живо,50.0,MAHESSHE|NOVEX,10,2.0,more then one session,,812015322,maltina.shestakova@gmail.com,m.shestakova@novex.com,17-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Малтина|Шестакова|,1.0
21-Oct-2022 17:00:00,Friday,October,2022,IVOSHROS,Ivanichka Roshlyov,VORTEX,Калина Петрова,На живо,40.0,IVOSHROS|VORTEX,6,6.0,more then one session,,889322082,ivanichka.roshlaov@yahoo.com,i.roshlaov@vortex.com,17-Oct-2022,Vortex | Leadership training in person | Тренинг за лидери на живо,|Иваничка|Рошльов|,1.0
21-Oct-2022 17:00:00,Friday,October,2022,GANOGXXX,Galena Mnogoznaeva,TEST,Михаил Димитров,На живо,0.0,GANOGXXX|TEST,3,,more then one session,"2,3,4,",,,,17-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Галена|Многознаева|,0.0
21-Oct-2022 18:00:00,Friday,October,2022,CAVANALL,Callum Evans,VORTEX,София Димитрова,Онлайн,40.0,CAVANALL|VORTEX,1,11.0,only one session,,818192211,callum.evans@msn.com,callum.evans@msn.com,20-Oct-2022,Vortex | Online leadership training | Онлайн тренинг за лидери,|Callum|Evans|,1.0
21-Oct-2022 18:15:00,Friday,October,2022,DAANGXXX,Danelina Rangelov,TEST,Михаил Димитров,На живо,0.0,DAANGXXX|TEST,2,,more then one session,"2,3,4,",,,,13-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Данелина|Рангелов|,0.0
22-Oct-2022 10:30:00,Saturday,October,2022,VIARKYAR,Vinetu Yarkova,WISEWAY,Камен Георгиев,На живо,50.0,VIARKYAR|WISEWAY,7,0.0,more then one session,"9,",882988220,vinetu.yarkova@abv.bg,v.yarkova@wiseway.com,16-Oct-2022,WiseWay | Leadership training in person | Тренинг за лидери на живо,|Винету|Яркова|,1.0
22-Oct-2022 15:30:00,Saturday,October,2022,FILIEXXX,Fimka Ilieva,TEST,Михаил Димитров,На живо,0.0,FILIEXXX|TEST,1,,only one session,"2,3,4,",,,,13-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Фимка|Илиева|,0.0
24-Oct-2022 08:30:00,Monday,October,2022,LYLIEILI,Lyanka Ilieva,SWIFT SYSTEMS,Георги Михайлов,Онлайн,50.0,LYLIEILI|SWIFT SYSTEMS,22,,more then one session,,885201535,lyanka.ilieva@yahoo.com,l.ilieva@swift.systems.com,21-Oct-2022,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Лянка|Илиева|,1.0
24-Oct-2022 12:00:00,Monday,October,2022,CHOLIXXX,Chonyu Kolipatkov,TEST,Михаил Димитров,На живо,0.0,CHOLIXXX|TEST,4,,more then one session,"2,3,4,",,,,13-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Чоню|Колипатков|,0.0
24-Oct-2022 13:00:00,Monday,October,2022,STALABAL,Stasha Balahurov,BLUENOVA,Георги Стоянов,Онлайн,40.0,STALABAL|BLUENOVA,6,,more then one session,,893210120,stasha.balaxurov@mail.bg,s.balaxurov@bluenova.com,11-Oct-2022,BlueNova: Online leadership training | Онлайн тренинг за лидери,|Сташа|Балахуров|,1.0
24-Oct-2022 14:00:00,Monday,October,2022,FONOGXXX,Fotin Mnogoznaeva,TEST,Михаил Димитров,Онлайн,0.0,FONOGXXX|TEST,4,,more then one session,"2,3,4,",,,,13-Oct-2022,Test: Онлайн тренинг за лидери | Online leadership training,|Фотин|Многознаева|,0.0
24-Oct-2022 15:30:00,Monday,October,2022,KRARKXXX,Kristiya Karkov,TEST,Михаил Димитров,На живо,0.0,KRARKXXX|TEST,2,,more then one session,"2,3,4,",,,,17-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Кристия|Кърков|,0.0
24-Oct-2022 15:30:00,Monday,October,2022,ANHUPCHU,Ana Mariya Chupetlovska,BLUENOVA,Любомира Иванова,Онлайн,40.0,ANHUPCHU|BLUENOVA,2,,more then one session,,811181211,ana mariya.chupetlovska@yahoo.com,a.chupetlovska@bluenova.com,21-Oct-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Ана Мария|Чупетловска|,1.0
24-Oct-2022 16:00:00,Monday,October,2022,NAARDHAR,Nash Harding,MODERNTECH,Калина Петрова,На живо,40.0,NAARDHAR|MODERNTECH,23,,more then one session,,359818132229,nash.harding@msn.com,n.harding@moderntech.com,19-Oct-2022,ModernTech: Тренинг за лидери на живо | Leadership training in person,|Nash|Harding|,1.0
24-Oct-2022 16:00:00,Monday,October,2022,VIEVEIKT,Viktoriya Pevetsova,NOVEX,Димитър Георгиев,На живо,50.0,VIEVEIKT|NOVEX,1,11.0,only one session,,898291921,viktoriya.pevecova@mail.bg,viktoriya.pevecova@mail.bg,20-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Виктория|Певецова|,1.0
24-Oct-2022 17:00:00,Monday,October,2022,TOAKRXXX,Totyu Vakrilov,TEST,Михаил Димитров,На живо,0.0,TOAKRXXX|TEST,2,,more then one session,"2,3,4,",,,,13-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Тотю|Вакрилов|,0.0
24-Oct-2022 18:00:00,Monday,October,2022,BERIVEYA,Beya Krivoshapkova,VORTEX,Калина Петрова,Онлайн,40.0,BERIVEYA|VORTEX,1,11.0,only one session,,888088929,beya.krivoshapkova@abv.bg,beya.krivoshapkova@abv.bg,06-Oct-2022,Vortex | Online leadership training | Онлайн тренинг за лидери,|Бея|Кривошапкова|,1.0
24-Oct-2022 18:30:00,Monday,October,2022,GANOGXXX,Galena Mnogoznaeva,TEST,Михаил Димитров,На живо,0.0,GANOGXXX|TEST,3,,more then one session,"2,3,4,",,,,22-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Галена|Многознаева|,0.0
24-Oct-2022 19:00:00,Monday,October,2022,RERTEEXO,Rex Ortega,BLUENOVA,Мария Георгиева,На живо,40.0,RERTEEXO|BLUENOVA,79,,more then one session,"2,",899225322,rex.ortega@yandex.ru,,04-Oct-2022,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Rex|Ortega|,1.0
25-Oct-2022 08:00:00,Tuesday,October,2022,MAEFFJEF,Macie Jefferson,SWIFT SYSTEMS,Жана Иванова,На живо,50.0,MAEFFJEF|SWIFT SYSTEMS,14,,more then one session,,885222200,macie.jefferson@yahoo.co.uk,m.jefferson@swift.systems.com,02-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Macie|Jefferson|,1.0
25-Oct-2022 08:30:00,Tuesday,October,2022,YAOBEBOB,Yakim Bobev,SWIFT SYSTEMS,Георги Михайлов,Онлайн,50.0,YAOBEBOB|SWIFT SYSTEMS,13,,more then one session,,889132521,yakim.bobev@mail.bg,y.bobev@swift.systems.com,13-Oct-2022,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Яким|Бобев|,1.0
25-Oct-2022 09:00:00,Tuesday,October,2022,DAUSTMUS,Dariya Mustakova,MODERNTECH,Михаил Димитров,На живо,40.0,DAUSTMUS|MODERNTECH,1,,only one session,,899822202,dariya.mustakova@yahoo.com,d.mustakova@moderntech.com,21-Oct-2022,ModernTech: Тренинг за лидери на живо | Leadership training in person,|Дария|Мустакова|,1.0
25-Oct-2022 10:00:00,Tuesday,October,2022,SHANAYAN,Shino Yanazov,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,SHANAYAN|SWIFT SYSTEMS,23,,more then one session,,883210110,shino.yanazov@yahoo.com,s.yanazov@bluenova.com,21-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Шино|Яназов|,1.0
25-Oct-2022 13:00:00,Tuesday,October,2022,SHITOXXX,Sheki Kitov,TEST,Михаил Димитров,На живо,0.0,SHITOXXX|TEST,2,,more then one session,"2,3,4,",,,,17-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Шеки|Китов|,0.0
25-Oct-2022 16:00:00,Tuesday,October,2022,NIUKUXXX,Nigrita Kukurigov,TEST,Михаил Димитров,На живо,0.0,NIUKUXXX|TEST,5,,more then one session,"2,3,4,",,,,17-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Нигрита|Кукуригов|,0.0
25-Oct-2022 17:00:00,Tuesday,October,2022,ZVIMOLIM,Zvezdislav Limonadov,MODERNTECH,Димитър Петров,На живо,40.0,ZVIMOLIM|MODERNTECH,15,,more then one session,,883328221,zvezdislav.limonadov@mail.bg,z.limonadov@moderntech.com,17-Oct-2022,ModernTech: Тренинг за лидери на живо | Leadership training in person,|Звездислав|Лимонадов|,1.0
25-Oct-2022 18:30:00,Tuesday,October,2022,AYALSYLI,Aylin Walsh,INDIGO,Радослав Иванов,Онлайн,50.0,AYALSYLI|INDIGO,10,0.0,more then one session,"9,",2915151935200,aylin.walsh@yandex.ru,aylin.walsh@yandex.ru,11-Oct-2022,iNdigo | Nexern | Conzap: Онлайн тренинг за лидери | Online leadership training,|Aylin|Walsh|,1.0
26-Oct-2022 10:00:00,Wednesday,October,2022,SHOCHTOC,Shtedra Tocheva-Klopova,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,SHOCHTOC|SWIFT SYSTEMS,13,,more then one session,,882313532,shhedra.tocheva-klopova@yahoo.com,s.tocheva-klopova@swift.systems.com,12-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Щедра|Точева-Клопова|,1.0
26-Oct-2022 10:00:00,Wednesday,October,2022,ZAANAAPR,Zapryan Yanazov,NOVEX,Калина Петрова,Онлайн,50.0,ZAANAAPR|NOVEX,2,10.0,more then one session,,899908252,zapryan.yanazov@yahoo.com,zapryan.yanazov@yahoo.com,24-Oct-2022,Novex: Онлайн тренинг за лидери|Online leadership training,|Запрян|Яназов|,1.0
26-Oct-2022 11:30:00,Wednesday,October,2022,MAHITWHI,Marlee Whitney,BLUENOVA,Георги Михайлов,Онлайн,40.0,MAHITWHI|BLUENOVA,12,,more then one session,,359893038289,marlee.whitney@gmail.com,m.whitney@bluenova.com,21-Oct-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Marlee|Whitney|,1.0
26-Oct-2022 13:00:00,Wednesday,October,2022,REOLEKOL,Rengiya Kolev,NOVEX,Цветелина Петрова,На живо,50.0,REOLEKOL|NOVEX,7,5.0,more then one session,,891188511,rengiya.kolev@mail.bg,r.kolev@novex.com,22-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Ренгия|Колев|,1.0
26-Oct-2022 14:00:00,Wednesday,October,2022,OHHERCHE,Ohanes Chervenkova,NOVEX,Георги Михайлов,На живо,50.0,OHHERCHE|NOVEX,14,-2.0,more then one session,"9,",882085080,oxanes.chervenkova@gmail.com,o.chervenkova@novex.com,24-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Оханес|Червенкова|,1.0
26-Oct-2022 15:00:00,Wednesday,October,2022,BEOLEERI,Berislava Kolev,TEST,Михаил Димитров,Онлайн,0.0,BEOLEERI|TEST,4,,more then one session,"2,6,",0,berislava.kolev@abv.bg,,17-Oct-2022,Test: Онлайн тренинг за лидери | Online leadership training,|Берислава|Колев|,0.0
26-Oct-2022 16:00:00,Wednesday,October,2022,ANIRAMIR,Angela Miranda,SWIFT SYSTEMS,Валентинка Петкова,На живо,50.0,ANIRAMIR|SWIFT SYSTEMS,40,,more then one session,,882222093,angela.miranda@yahoo.co.uk,a.miranda@swift.systems.com,20-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Angela|Miranda|,1.0
26-Oct-2022 17:00:00,Wednesday,October,2022,GAORYPOR,Galya Poryazov,NOVEX,Михаил Димитров,На живо,50.0,GAORYPOR|NOVEX,1,11.0,only one session,,892550909,galya.poryazov@abv.bg,g.poryazov@novex.com,12-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Галя|Порязов|,1.0
26-Oct-2022 19:00:00,Wednesday,October,2022,CHSANHAR,Charlie Osantana,BLUENOVA,Мария Георгиева,На живо,40.0,CHSANHAR|BLUENOVA,77,,more then one session,"2,",889238292,charlie.osantana@msn.com,,30-Sep-2022,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Charlie|OSantana|,1.0
26-Oct-2022 20:00:00,Wednesday,October,2022,ISRANSHA,Ishaan Frank,SWIFT SYSTEMS,Мария Георгиева,На живо,50.0,ISRANSHA|SWIFT SYSTEMS,26,,more then one session,"2,",892219123,ishaan.frank@msn.com,,14-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Ishaan|Frank|,1.0
27-Oct-2022 08:30:00,Thursday,October,2022,JAIMEJIM,Jaylen Jimenez,BLUENOVA,Радослав Иванов,На живо,40.0,JAIMEJIM|BLUENOVA,6,,more then one session,,359892110510,jaylen.jimenez@yahoo.co.uk,j.jimenez@bluenova.com,21-Oct-2022,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Jaylen|Jimenez|,1.0
27-Oct-2022 08:30:00,Thursday,October,2022,STUKUKUK,Stoimena Kukuryashkov,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,STUKUKUK|SWIFT SYSTEMS,21,,more then one session,,889133322,stoimena.kukuryashkov@abv.bg,s.kukuryashkov@swift.systems.com,21-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Стоимена|Кукуряшков|,1.0
27-Oct-2022 09:00:00,Thursday,October,2022,YAAKRAVO,Yavora Vakrilov,SWIFT SYSTEMS,Веселин Стефанов,На живо,50.0,YAAKRAVO|SWIFT SYSTEMS,18,,more then one session,"2,",888510102,yavora.vakrilov@abv.bg,,20-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Явора|Вакрилов|,1.0
27-Oct-2022 09:30:00,Thursday,October,2022,DUELEBEL,Duda Belezhkova,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,DUELEBEL|SWIFT SYSTEMS,21,,more then one session,,885921292,duda.belezhkova@abv.bg,d.belezhkova@swift.systems.com,21-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Дуда|Бележкова|,1.0
27-Oct-2022 10:00:00,Thursday,October,2022,BERIVKRI,Belomira Krivoshapkova,NOVEX,Веселин Стефанов,На живо,50.0,BERIVKRI|NOVEX,3,9.0,more then one session,,889228952,belomira.krivoshapkova@mail.bg,b.krivoshapkova@novex.com,20-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Беломира|Кривошапкова|,1.0
27-Oct-2022 11:00:00,Thursday,October,2022,ILENTMEN,Iliyan Menteshev,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,ILENTMEN|SWIFT SYSTEMS,16,,more then one session,,882112812,iliyan.menteshev@abv.bg,i.menteshev@swift.systems.com,21-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Илиян|Ментешев|,1.0
27-Oct-2022 13:00:00,Thursday,October,2022,HERUSKRU,Hektor Krushovska,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,HERUSKRU|SWIFT SYSTEMS,26,,more then one session,,883528082,xektor.krushovska@mail.bg,x.krushovska@swift.systems.com,22-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Хектор|Крушовска|,1.0
27-Oct-2022 13:45:00,Thursday,October,2022,LORUSXXX,Lozanka Krushovska,TEST,Михаил Димитров,На живо,0.0,LORUSXXX|TEST,2,,more then one session,"2,3,4,",,,,17-Oct-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Лозанка|Крушовска|,0.0
27-Oct-2022 15:00:00,Thursday,October,2022,KRORIKOR,Krastanka Koritarova,BLUENOVA,Димитър Петров,На живо,40.0,KRORIKOR|BLUENOVA,42,,more then one session,,885881182,krastanka.koritarova@abv.bg,k.koritarova@bluenova.com,10-Oct-2022,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Кръстанка|Коритарова|,1.0
27-Oct-2022 15:00:00,Thursday,October,2022,DUILLGIL,Dustin Gill,BLUENOVA,Любомира Иванова,Онлайн,40.0,DUILLGIL|BLUENOVA,6,,more then one session,,359885508202,dustin.gill@yandex.ru,d.gill@bluenova.com,24-Oct-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Dustin|Gill|,1.0
27-Oct-2022 16:00:00,Thursday,October,2022,ANILLNSL,Ansley Miller,QUANTUMPEAK,Мария Георгиева,Онлайн,40.0,ANILLNSL|QUANTUMPEAK,40,0.0,more then one session,"2,9,",,ansley.miller@yandex.ru,,13-Oct-2022,QuantumPeak: Онлайн тренинг за лидери | Online leadership training,|Ansley|Miller|,1.0
27-Oct-2022 16:30:00,Thursday,October,2022,ZANOGMNO,Zaharinka Mnogoznaeva,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,ZANOGMNO|SWIFT SYSTEMS,24,,more then one session,,888102255,zaxarinka.mnogoznaeva@yahoo.com,z.mnogoznaeva@swift.systems.com,22-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Захаринка|Многознаева|,1.0
27-Oct-2022 17:00:00,Thursday,October,2022,GIONDPON,Giko Pondyov,SWIFT SYSTEMS,Димитър Петров,На живо,50.0,GIONDPON|SWIFT SYSTEMS,27,,more then one session,,892821911,giko.pondaov@abv.bg,g.pondaov@swift.systems.com,24-Oct-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Гико|Пондьов|,1.0
27-Oct-2022 18:00:00,Thursday,October,2022,ALHDRZHD,Aleksandrina Zhdrakov,NOVEX,Димитър Петров,На живо,50.0,ALHDRZHD|NOVEX,3,9.0,more then one session,,359892121590,aleksandrina.zhdrakov@yahoo.com,a.zhdrakov@novex.com,19-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Александрина|Ждраков|,1.0
28-Oct-2022 11:00:00,Friday,October,2022,SATAFSTA,Savanna Stafford,VORTEX,Валентинка Петкова,На живо,40.0,SATAFSTA|VORTEX,12,0.0,more then one session,"9,",891522191,savanna.stafford@gmail.com,s.stafford@vortex.com,25-Oct-2022,Vortex | Leadership training in person | Тренинг за лидери на живо,|Savanna|Stafford|,1.0
28-Oct-2022 11:30:00,Friday,October,2022,YAYORKAO,Yasen Kyorov,NOVEX,Михаил Димитров,На живо,50.0,YAYORKAO|NOVEX,12,0.0,more then one session,"9,",359882121321,yasen.kaorov@abv.bg,y.kaorov@novex.com,24-Oct-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Ясен|Кьоров|,1.0
28-Oct-2022 12:00:00,Friday,October,2022,TSENDVET,Tsvetyana Pendzhakova,BLUENOVA,Веселин Стефанов,Онлайн,40.0,TSENDVET|BLUENOVA,1,,only one session,,883221210,cvetyana.pendzhakova@gmail.com,cvetyana.pendzhakova@gmail.com,24-Oct-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Цветяна|Пенджакова|,1.0
28-Oct-2022 13:00:00,Friday,October,2022,AVOTKJOT,Avel Yotkova,NOVEX,Михаил Димитров,Онлайн,50.0,AVOTKJOT|NOVEX,1,11.0,only one session,,898218822,avel.jotkova@mail.bg,a.jotkova@novex.com,20-Oct-2022,Novex: Онлайн тренинг за лидери|Online leadership training,|Авел|Йоткова|,1.0
